Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	4.007525522	57.911565998	996.805	2530.351		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	4.007525522	57.911565998	996.805	2530.351	1500.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	0.000000000	59.999994792	3603.834	4370.607		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3603.834	4370.607	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4600.639	5060.703		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4600.639	5060.703	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6440.895	7130.990		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6440.895	7130.990	6750.000	BIO	INSECT	
5	Waveform 1	1	4.684853780	59.379110556	7591.054	8357.827		BIO	INSECT	
5	Spectrogram 1	1	4.684853780	59.379110556	7591.054	8357.827	7875.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	7437.700	8587.859		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7437.700	8587.859	7875.000	BIO	INSECT	
7	Waveform 1	1	6.491062466	57.742233934	11118.211	11961.661		BIO	INSECT	
7	Spectrogram 1	1	6.491062466	57.742233934	11118.211	11961.661	11250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	11118.211	17789.137		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	11118.211	17789.137	14250.000	BIO	INSECT	
9	Waveform 1	1	37.873938387	51.984943747	15565.495	16408.946		BIO	INSECT	
9	Spectrogram 1	1	37.873938387	51.984943747	15565.495	16408.946	15750.000	BIO	INSECT	
10	Waveform 1	1	6.603950509	57.855121977	18249.201	19092.652		BIO	INSECT	
10	Spectrogram 1	1	6.603950509	57.855121977	18249.201	19092.652	18750.000	BIO	INSECT	
11	Waveform 1	1	3.449938739	5.891019175	27248.908	51563.319		BIO	MURCIE	MOL_SP
11	Spectrogram 1	1	3.449938739	5.891019175	27248.908	51563.319	40500.000	BIO	MURCIE	MOL_SP
12	Waveform 1	1	12.564771934	15.319731885	48209.607	76296.943		BIO	MURCIE	VESPER
12	Spectrogram 1	1	12.564771934	15.319731885	48209.607	76296.943	55125.000	BIO	MURCIE	VESPER
