Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	24.450864930	59.999994792	976.271	5206.780		BIO	AVEVOC	ORT_SP		REGULA
1	Spectrogram 1	1	24.450864930	59.999994792	976.271	5206.780	1875.000	BIO	AVEVOC	ORT_SP		REGULA
2	Waveform 1	1	15.664738525	16.300576620	3091.525	5450.847		BIO	AVEVOC			MALO
2	Spectrogram 1	1	15.664738525	16.300576620	3091.525	5450.847	3750.000	BIO	AVEVOC			MALO
3	Waveform 1	1	5.144508224	6.589594804	0.000	650.847			PULSOS			
3	Spectrogram 1	1	5.144508224	6.589594804	0.000	650.847	375.000		PULSOS			
4	Waveform 1	1	0.000000000	59.999994792	6671.186	7728.814		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6671.186	7728.814	7500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7728.814	8216.949		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	7728.814	8216.949	7875.000	BIO	INSECT			REGULA
