Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	23.179188739	51.791903019	488.136	1708.475		BIO	AVEVOC	HERCAC		EXCELE
1	Spectrogram 1	1	23.179188739	51.791903019	488.136	1708.475	1500.000	BIO	AVEVOC	HERCAC		EXCELE
2	Waveform 1	1	8.208091773	57.514445874	1627.119	2928.814		BIO	AVEVOC	MYRLON		REGULA
2	Spectrogram 1	1	8.208091773	57.514445874	1627.119	2928.814	1875.000	BIO	AVEVOC	MYRLON		REGULA
3	Waveform 1	1	0.809248485	59.537567086	3498.305	4962.712		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.809248485	59.537567086	3498.305	4962.712	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.826584402	6264.407	7159.322		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.826584402	6264.407	7159.322	7125.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7159.322	8623.729		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7159.322	8623.729	7875.000	BIO	INSECT			BUENO
6	Waveform 1	1	33.526008650	40.404620770	15457.627	22128.814		BIO	MURCIE	SACLEP	TERMIN	BUENO
6	Spectrogram 1	1	33.526008650	40.404620770	15457.627	22128.814	19125.000	BIO	MURCIE	SACLEP	TERMIN	BUENO
7	Waveform 1	1	4.277456276	57.919070117	15783.051	21152.542		BIO				REGULA
7	Spectrogram 1	1	4.277456276	57.919070117	15783.051	21152.542	19125.000	BIO				REGULA
8	Waveform 1	1	10.924854543	13.236993071	17117.894	25416.199		BIO				BUENO
8	Spectrogram 1	1	10.924854543	13.236993071	17117.894	25416.199	22875.000	BIO				BUENO
9	Waveform 1	1	24.104044150	59.999994792	0.000	650.847		ANT				
9	Spectrogram 1	1	24.104044150	59.999994792	0.000	650.847	375.000	ANT				
10	Waveform 1	1	0.040176518	17.476785404	39330.106	50297.155		BIO	MURCIE	SACLEP	BUSQUE	BUENO
10	Spectrogram 1	1	0.040176518	17.476785404	39330.106	50297.155	46500.000	BIO	MURCIE	SACLEP	BUSQUE	BUENO
11	Waveform 1	1	6.825455440	9.335421717	29318.182	36818.182		BIO	MURCIE	MOL_SP	BUSQUE	MALO
11	Spectrogram 1	1	6.825455440	9.335421717	29318.182	36818.182	33000.000	BIO	MURCIE	MOL_SP	BUSQUE	MALO
12	Waveform 1	1	19.471141287	22.344028538	26376.990	37422.444		BIO	MURCIE	MOL_SP	BUSQUE	REGULA
12	Spectrogram 1	1	19.471141287	22.344028538	26376.990	37422.444	30750.000	BIO	MURCIE	MOL_SP	BUSQUE	REGULA
13	Waveform 1	1	21.183931576	43.637516852	42262.733	50555.167		BIO	MURCIE	SACLEP	BUSQUE	MALO
13	Spectrogram 1	1	21.183931576	43.637516852	42262.733	50555.167	46125.000	BIO	MURCIE	SACLEP	BUSQUE	MALO
14	Waveform 1	1	33.022919475	33.626612605	41202.073	52387.216		BIO	MURCIE	SACLEP	APROXI	MALO
14	Spectrogram 1	1	33.022919475	33.626612605	41202.073	52387.216	47250.000	BIO	MURCIE	SACLEP	APROXI	MALO
15	Waveform 1	1	33.738314228	40.492575005	27413.490	43998.358		BIO	MURCIE	SACLEP	TERMIN	MALO
15	Spectrogram 1	1	33.738314228	40.492575005	27413.490	43998.358	40125.000	BIO	MURCIE	SACLEP	TERMIN	MALO
16	Waveform 1	1	24.261712442	29.005092240	28505.045	41329.391		BIO	MURCIE	MOL_SP	BUSQUE	MALO
16	Spectrogram 1	1	24.261712442	29.005092240	28505.045	41329.391	34500.000	BIO	MURCIE	MOL_SP	BUSQUE	MALO
17	Waveform 1	1	38.973637935	42.588694439	27058.690	34001.193		BIO	MURCIE	MOL_SP	BUSQUE	MALO
17	Spectrogram 1	1	38.973637935	42.588694439	27058.690	34001.193	31875.000	BIO	MURCIE	MOL_SP	BUSQUE	MALO
18	Waveform 1	1	46.140942586	50.979417997	32644.938	46229.733		BIO	MURCIE	MOL_SP	BUSQUE	REGULA
18	Spectrogram 1	1	46.140942586	50.979417997	32644.938	46229.733	37875.000	BIO	MURCIE	MOL_SP	BUSQUE	REGULA
19	Waveform 1	1	47.317533172	47.518415762	40286.962	58318.185		BIO	MURCIE	MOL_SP	APROXI	BUENO
19	Spectrogram 1	1	47.317533172	47.518415762	40286.962	58318.185	46125.000	BIO	MURCIE	MOL_SP	APROXI	BUENO
20	Waveform 1	1	47.513393698	47.751941774	14527.257	51007.260		BIO	MURCIE	MOL_SP	TERMIN	BUENO
20	Spectrogram 1	1	47.513393698	47.751941774	14527.257	51007.260	23625.000	BIO	MURCIE	MOL_SP	TERMIN	BUENO
21	Waveform 1	1	56.847670230	59.938639817	28605.110	39693.830		BIO	MURCIE	MOL_SP	BUSQUE	MALO
21	Spectrogram 1	1	56.847670230	59.938639817	28605.110	39693.830	32625.000	BIO	MURCIE	MOL_SP	BUSQUE	MALO
