Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	39.306354969	51.965313408	1627.119	2928.814		BIO	AVEVOC	FURLEU		MALO
1	Spectrogram 1	1	39.306354969	51.965313408	1627.119	2928.814	2250.000	BIO	AVEVOC	FURLEU		MALO
2	Waveform 1	1	42.890169687	59.595370549	894.915	1871.186		BIO	AVEVOC	CAMGRY		MALO
2	Spectrogram 1	1	42.890169687	59.595370549	894.915	1871.186	1500.000	BIO	AVEVOC	CAMGRY		MALO
3	Waveform 1	1	0.000000000	59.999994792	3416.949	3823.729		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3823.729	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3823.729	4555.932		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	3823.729	4555.932	4125.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6427.119	7728.814		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6427.119	7728.814	7125.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6264.407	6589.831		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6589.831	6375.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	11389.831	16840.678		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	11389.831	16840.678	14250.000	BIO	INSECT			REGULA
8	Waveform 1	1	5.027133897	7.039380272	34365.759	51175.097		BIO	MURCIE	SAC_SP	BUSQUE	MALO
8	Spectrogram 1	1	5.027133897	7.039380272	34365.759	51175.097	40500.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
9	Waveform 1	1	26.706591934	32.999205024	38846.375	52053.039		BIO	MURCIE	SACLEP	BUSQUE	BUENO
9	Spectrogram 1	1	26.706591934	32.999205024	38846.375	52053.039	46125.000	BIO	MURCIE	SACLEP	BUSQUE	BUENO
10	Waveform 1	1	31.508628723	31.679971038	35148.510	49411.706		BIO	MURCIE	SACLEP	TERMIN	MALO
10	Spectrogram 1	1	31.508628723	31.679971038	35148.510	49411.706	44625.000	BIO	MURCIE	SACLEP	TERMIN	MALO
